Date,Open,High,Low,Close,Volume,AvgVol20,VolDisp20,SMA20,SMA60,SMA120,SMA480,RSI14,POC_20D_UltraShort,POC_90D_Short,POC_365D_Mid,POC_1095D_Long
2015-11-10,0.7523915913915742,0.7565176580672996,0.7317615473422048,0.7477802038192749,552260000,411357800,34.25,0.69,0.61,0.56,0.48,69.18,0.6 - 0.7 (63.5%),0.5 - 0.6 (49.7%),0.5 - 0.6 (57.9%),0.4 - 0.5 (31.6%)
2015-11-11,0.7482656610332014,0.7536052330406663,0.7378292642907862,0.7404990792274475,619896000,411745200,50.55,0.7,0.61,0.56,0.48,66.56,0.6 - 0.7 (55.1%),0.5 - 0.6 (47.6%),0.5 - 0.6 (57.7%),0.4 - 0.5 (31.5%)
2015-11-12,0.7388003222082914,0.7455961486173529,0.7346743116119466,0.7378295063972473,291080000,399996800,-27.23,0.7,0.61,0.56,0.49,65.58,0.6 - 0.7 (50.3%),0.5 - 0.6 (46.5%),0.5 - 0.6 (57.6%),0.4 - 0.5 (31.5%)
2015-11-13,0.7385572499348986,0.741712443084893,0.7196260910349319,0.7232667207717896,292940000,392224000,-25.31,0.7,0.62,0.56,0.49,60.36,0.7 - 0.8 (55.1%),0.5 - 0.6 (45.4%),0.5 - 0.6 (57.6%),0.4 - 0.5 (31.6%)
2015-11-16,0.7327326799898585,0.7383149432357076,0.7269076693918409,0.7378295063972473,344280000,394702400,-12.77,0.71,0.62,0.57,0.49,63.49,0.7 - 0.8 (59.7%),0.5 - 0.6 (44.1%),0.5 - 0.6 (57.6%),0.4 - 0.5 (31.7%)
2015-11-17,0.739771195885212,0.7441398959678486,0.7346743116119466,0.7378295063972473,257048000,394313600,-34.81,0.71,0.62,0.57,0.49,63.49,0.7 - 0.8 (63.3%),0.5 - 0.6 (43.0%),0.5 - 0.6 (57.4%),0.4 - 0.5 (31.8%)
2015-11-18,0.740874497315622,0.7569540382347432,0.7328347558988519,0.7559794783592224,350216000,392510400,-10.78,0.71,0.63,0.57,0.49,67.23,0.7 - 0.8 (67.4%),0.5 - 0.6 (41.8%),0.5 - 0.6 (57.3%),0.4 - 0.5 (31.7%)
2015-11-19,0.7586596132954276,0.7657247965353811,0.7525688739941218,0.758172333240509,254072000,389869800,-34.83,0.72,0.63,0.57,0.49,67.66,0.7 - 0.8 (72.1%),0.5 - 0.6 (40.3%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.7%)
2015-11-20,0.7637757998043424,0.7691356481174185,0.7591468425378493,0.7647503018379211,239744000,382768200,-37.37,0.72,0.64,0.57,0.49,68.98,0.7 - 0.8 (76.6%),0.5 - 0.6 (38.9%),0.5 - 0.6 (57.2%),0.4 - 0.5 (31.7%)
2015-11-23,0.7710845916728724,0.7710845916728724,0.750619818231333,0.7532997131347656,242552000,382524000,-36.59,0.72,0.64,0.57,0.49,64.08,0.7 - 0.8 (79.7%),0.6 - 0.7 (38.7%),0.5 - 0.6 (57.4%),0.4 - 0.5 (31.8%)
